id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1304737,32277200-df3f-4aa4-a03d-8a46435cd1cd,2015-03-19,2015-03-19,,Central Time (US & Canada),22589,2015-03-20 01:53:51 UTC,2017-09-25 23:48:43 UTC,research,CC-BY,http://www.inaturalist.org/observations/1304737,https://inaturalist-open-data.s3.amazonaws.com/photos/1637637/medium.JPG,"","FINALLY found a salamander!  I was just about to give up, after walking through the muck and trash and stagnant water...  I was turning over every log and rock and piece of trash...  Finally flipped over some bark, and saw this nice big one!   :)

Thanks to Corey (http://www.inaturalist.org/observations/1299381) and Mallory (http://www.inaturalist.org/observations/525836) for the location!  :)",1,0,false,,"",32.77915,-97.137551,3,,,,3,,,false,,,Ambystoma texanum,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1344137,0ead8fc4-c809-46c8-a177-2afc76b0752c,2015-03-19,2015-03-19,,Central Time (US & Canada),14327,2015-03-28 01:22:21 UTC,2019-07-29 18:00:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1344137,https://inaturalist-open-data.s3.amazonaws.com/photos/1663012/medium.JPG,"","",3,0,false,,"Fort Bend County, US-TX, US",29.596782,-95.811338,57,,,,57,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1361561,3749ef95-4941-4ad7-910a-deb8f4192d94,2010-11-01,2010-11-01,,Central Time (US & Canada),14327,2015-04-03 17:21:58 UTC,2019-07-29 18:00:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1361561,https://inaturalist-open-data.s3.amazonaws.com/photos/1683846/medium.jpg,"","",1,0,false,,Palmetto State Park,29.58706,-97.584024,14,,,,14,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1388557,0f480fdc-adbf-419a-95ce-a402f98b5a68,2015-04-04,2015-04-04,,Central Time (US & Canada),89838,2015-04-12 18:47:37 UTC,2017-09-26 00:12:55 UTC,research,,http://www.inaturalist.org/observations/1388557,https://static.inaturalist.org/photos/1716414/medium.jpg,"","",2,0,false,,"Waller County, US-TX, US",29.808979,-95.986063,7,,,,7,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1401016,a5688c4e-d6ef-4ec6-88eb-69281c886851,Thu Apr 16 2015 21:19:16 GMT-0500 (CDT),2015-04-16,2015-04-17 02:19:16 UTC,Central Time (US & Canada),2098,2015-04-18 02:03:00 UTC,2017-04-24 00:20:19 UTC,research,,http://www.inaturalist.org/observations/1401016,https://static.inaturalist.org/photos/1733054/medium.jpg,,,1,0,false,3,"8600–9514 Highway 159 E, Bellville, TX, US",30.0204805,-96.1491,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1482187,d0754432-6154-4725-9152-71d854dd7d77,2014-04-19,2014-04-19,,Central Time (US & Canada),55236,2015-05-12 21:07:25 UTC,2019-06-18 21:14:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1482187,https://inaturalist-open-data.s3.amazonaws.com/photos/2020342/medium.jpg,"","",1,0,false,,Duck Creek Wildlife Area,37.045361,-90.098043,6913,,,,6913,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1503503,80d55458-e7e5-48e1-a611-a64a97665c5d,2015-05-16 21:28:55,2015-05-16,2015-05-17 02:28:55 UTC,Central Time (US & Canada),2281,2015-05-17 22:42:55 UTC,2017-09-26 01:11:23 UTC,research,CC0,http://www.inaturalist.org/observations/1503503,https://inaturalist-open-data.s3.amazonaws.com/photos/1862410/medium.jpg,"",I saw about a dozen in this one shallow wetland.  Water depth was about 6 inches.,3,0,false,,"Tarrant, Texas, United States",32.79031,-97.10734,50,,,,50,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1514456,f6d3ede1-519b-4c61-9a62-fb2039ea7437,Wed May 13 2015 18:21:29 GMT-0500 (CDT),2015-05-13,2015-05-13 23:21:29 UTC,Central Time (US & Canada),12990,2015-05-20 02:41:05 UTC,2017-09-26 01:14:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1514456,https://inaturalist-open-data.s3.amazonaws.com/photos/1876144/medium.jpg,,Small Mouth Salamander,2,0,false,3,"8101 County Road 1230, Godley, TX, US",32.423966,-97.531264,10,,,,10,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1521569,d7d68b55-1cfa-4b79-a978-1ed6af961f10,Thu May 21 2015 15:58:26 GMT-0500 (CDT),2015-05-21,2015-05-21 20:58:26 UTC,Central Time (US & Canada),24900,2015-05-21 21:15:41 UTC,2017-09-26 01:17:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1521569,https://inaturalist-open-data.s3.amazonaws.com/photos/1885104/medium.jpg,,,1,0,false,3,"Texas, US",32.7222217477,-96.6403382886,,,,,29066,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1710623,e930e60e-f79b-43f5-a570-86e36d637a4a,Tue Jun 30 2015 17:43:17 GMT-0500 (CDT),2015-06-30,2015-06-30 22:43:17 UTC,Central Time (US & Canada),12990,2015-06-30 22:48:56 UTC,2017-09-26 02:09:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1710623,https://inaturalist-open-data.s3.amazonaws.com/photos/2071725/medium.jpg,,Small Mouth Salamander,2,0,false,3,"8101 County Road 1230, Godley, TX, US",32.423964,-97.53124,65,,,,65,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1769778,8d312c6a-3e49-4572-a0fb-2f4dfd01607e,Wed Apr 22 2015 08:57:10 GMT-0500 (CDT),2015-04-22,2015-04-22 13:57:10 UTC,Central Time (US & Canada),12377,2015-07-16 19:21:02 UTC,2025-05-22 21:20:58 UTC,research,,http://www.inaturalist.org/observations/1769778,https://static.inaturalist.org/photos/2365352/medium.jpg,"",,1,0,false,3,"1900–1952 12th Ave NE, Norman, OK, US",35.242396,-97.4282,22,,,,22,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1789634,87ff344c-3983-4640-8153-6f107befff70,Tue Jul 21 2015 21:49:51 GMT-0500 (CDT),2015-07-21,2015-07-22 02:49:51 UTC,Central Time (US & Canada),113157,2015-07-22 15:06:25 UTC,2023-05-30 15:12:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1789634,https://inaturalist-open-data.s3.amazonaws.com/photos/2167558/medium.jpg,"",,2,0,false,3,"81048106 S 295th St W, Viola, KS, US",37.5386166667,-97.6799166667,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1813336,8176c1ca-a151-4a24-b1d4-b7bcef110f16,2015-07-16 11:49:48 AM CDT,2015-07-16,2015-07-16 16:49:48 UTC,Central Time (US & Canada),118892,2015-07-29 19:46:26 UTC,2020-12-18 02:17:46 UTC,research,,http://www.inaturalist.org/observations/1813336,https://static.inaturalist.org/photos/2199379/medium.jpg,"",Found at Meridosia NWR,3,0,false,2,"Fulton County, US-IL, US",40.4026834,-90.0103358,2976,,,,2976,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
1867290,79b386de-d489-4bd3-a339-43ce92701b24,2013-09-20,2013-09-20,,Central Time (US & Canada),114885,2015-08-17 00:00:59 UTC,2019-10-27 16:55:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1867290,https://inaturalist-open-data.s3.amazonaws.com/photos/2272843/medium.JPG,"",Multiple specimens were found beneath partially submerged logs.,2,0,false,,"Arkansas, US",35.239073,-91.482167,28040,,,,28040,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2393401,55572d7a-bfb5-4d0a-b411-2b078218c1f6,3/1/92 ,1992-03-01,,Central Time (US & Canada),6690,2015-11-17 18:38:39 UTC,2024-09-23 16:19:19 UTC,research,CC-BY,http://www.inaturalist.org/observations/2393401,https://inaturalist-open-data.s3.amazonaws.com/photos/2666547/medium.jpg,"",under log,3,0,false,,Sam Houston National Forest,30.564784,-95.632057,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2432320,ecf1029f-aaf5-44b9-9441-a35fbaa9423f,2015-11-27,2015-11-27,,Central Time (US & Canada),1639,2015-11-28 04:59:55 UTC,2020-08-20 00:43:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2432320,https://static.inaturalist.org/photos/2710058/medium.JPG,Cache River,"",2,0,false,,"Belknap Road, Illinois, U.S.A.",37.332085,-88.928318,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2466432,bb91ef3c-ad4c-401d-9e48-5cc0f8a84567,10/26/2010 17:18,2010-10-26,2010-10-26 22:18:00 UTC,Central Time (US & Canada),6690,2015-12-10 05:51:45 UTC,2024-09-23 16:19:19 UTC,research,CC-BY,http://www.inaturalist.org/observations/2466432,https://inaturalist-open-data.s3.amazonaws.com/photos/2760144/medium.jpg,class-bulkobservationfile-user_id-6690-filename-source_file_for_inat_imports_2000-2011-csv-project_id-411-2015-12-09 21:48:49 -0800.csv,"",1,0,false,,Palmetto State Park,29.588402,-97.577643,,,,,,,,false,,,Ambystoma texanum,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2497977,9651a3cd-2331-4770-af8b-b439181502b3,2015-03-28 08:08:38,2015-03-28,2015-03-28 12:08:38 UTC,Eastern Time (US & Canada),60350,2015-12-23 04:55:58 UTC,2019-10-27 16:50:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2497977,https://static.inaturalist.org/photos/2804866/medium.jpg,"","Woolsey Wet Prairie Sanctuary, Arkansas",3,0,false,,Fayetteville AR,36.06258,-94.157426,15160,,,,15160,,,false,,google,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2511743,01f5634d-52a7-418a-aedd-f7fae4a55cb8,2015-12-28,2015-12-28,,Central Time (US & Canada),1639,2015-12-29 05:04:31 UTC,2020-08-20 00:42:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2511743,https://static.inaturalist.org/photos/2822952/medium.jpg,Cache River,"",2,0,false,,"Old Cypress Road , Johnson county, Illinois, U.S.A.",37.415675,-88.921216,105,,,,105,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2542962,fc5ed24e-3f60-4169-9750-677b9b2c81c0,Sat Jan 02 2016 12:40:33 GMT-0600 (CST),2016-01-02,2016-01-02 18:40:33 UTC,Central Time (US & Canada),37403,2016-01-02 23:43:40 UTC,2017-09-26 05:32:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2542962,https://inaturalist-open-data.s3.amazonaws.com/photos/2838505/medium.jpg,,,1,0,false,3,"Palmetto State Park, Gonzales, TX, US",29.587244005,-97.5850365591,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2543371,b209218b-1a20-482d-b85c-1c7a96996456,Sat Jan 02 2016 12:56:43 GMT-0600 (CST),2016-01-02,2016-01-02 18:56:43 UTC,Central Time (US & Canada),16509,2016-01-03 01:44:20 UTC,2024-12-27 07:56:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2543371,https://inaturalist-open-data.s3.amazonaws.com/photos/2839042/medium.jpg,,,1,0,false,3,"Texas, US",29.5701320167,-97.5206566379,261,,,,29483,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2556751,899fcd7f-c5f1-4caf-9bb3-97d23e8f9b2e,Mon Jan 04 2016 15:43:25 GMT-0600 (CST),2016-01-04,2016-01-04 21:43:25 UTC,Central Time (US & Canada),19051,2016-01-04 21:47:32 UTC,2017-09-26 05:35:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2556751,https://inaturalist-open-data.s3.amazonaws.com/photos/2846440/medium.jpg,,,3,0,false,3,"",32.77858,-97.1384888333,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2570327,a498a5d9-f85b-4032-868e-43f9a2ff84b8,2016-01-09,2016-01-09,,Central Time (US & Canada),9531,2016-01-10 19:52:33 UTC,2021-05-31 17:43:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2570327,https://inaturalist-open-data.s3.amazonaws.com/photos/2866655/medium.JPG,"","",1,0,false,,"Texas, US",29.4071314844,-97.4071357972,418,,,,29483,obscured,,true,,,Ambystoma texanum (Small-mouthed Salamander),Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2610130,7b57cdc3-2605-460f-a0c5-f5c989549065,2010-07-07,2010-07-07,,Eastern Time (US & Canada),171590,2016-01-23 18:32:24 UTC,2023-10-04 14:30:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2610130,https://inaturalist-open-data.s3.amazonaws.com/photos/2917464/medium.JPG,"",Found this under dead bush.   It was cut by shovel before i saw it and the white spots on the tail are what came out of cut.   ,4,0,false,,"Avon Lake, Ohio, USA",41.505318,-82.0282,5121,,,,5121,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2686851,e76fdac8-dd87-4f8d-93c4-5327d219808a,2016-02-15,2016-02-15,,Central Time (US & Canada),22589,2016-02-16 03:37:49 UTC,2018-05-12 03:45:18 UTC,research,CC-BY,http://www.inaturalist.org/observations/2686851,https://inaturalist-open-data.s3.amazonaws.com/photos/3020890/medium.JPG,"","This morning, I went on the challenge to find a salamander! I found one in this spot, thanks to Corey and Mallory, last year...  Took me a while, but yep!  Found one!

Fortunately, I found some other cool stuff too.  :)",1,0,false,,"",32.779076,-97.138315,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2701123,36910b1f-a958-496e-b207-bb1b2b236add,Sat Feb 20 2016 17:30:29 GMT-0600 (CST),2016-02-20,2016-02-20 23:30:29 UTC,Central Time (US & Canada),28204,2016-02-21 00:33:43 UTC,2017-09-26 06:24:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2701123,https://inaturalist-open-data.s3.amazonaws.com/photos/3041424/medium.jpg,,,1,0,false,3,"Texas, US",32.6485478003,-96.7307855455,,,,,29066,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2762224,86422e2c-d8b8-4789-9893-fdd3386621f1,2016-03-08,2016-03-08,,Central Time (US & Canada),114885,2016-03-09 20:53:20 UTC,2016-03-26 01:30:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2762224,https://inaturalist-open-data.s3.amazonaws.com/photos/3126004/medium.JPG,"",Several specimens were observed crossing a paved road.,1,0,false,,White County,35.23394,-91.536555,434,,,,434,,,false,,,Small-mouthed Salamander (Smallmouth Salamander),Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2764998,78b0a3db-9c8a-4b33-9097-e7dcd179d965,2012-03-24,2012-03-24,,Eastern Time (US & Canada),4172,2016-03-10 16:51:27 UTC,2024-02-01 06:03:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2764998,https://inaturalist-open-data.s3.amazonaws.com/photos/3130027/medium.JPG,"","",5,0,false,,"Ohio, US",41.6719807458,-83.686249026,726,,,,27754,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2773804,a3b9348e-e8c4-4d7e-86a6-eefe3332fe57,Sat Mar 12 2016 09:03:19 GMT-0600 (CST),2016-03-12,2016-03-12 15:03:19 UTC,Central Time (US & Canada),13156,2016-03-12 23:21:22 UTC,2017-09-26 07:04:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2773804,https://inaturalist-open-data.s3.amazonaws.com/photos/3141548/medium.jpg,,,2,0,false,3,"Palmetto State Park, Gonzales, TX, US",29.5878973324,-97.5846763049,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2775104,f5f15f49-83f9-467b-9f56-9372f93ba236,Sat Mar 12 2016 21:44:49 GMT-0600 (CST),2016-03-12,2016-03-13 03:44:49 UTC,Central Time (US & Canada),19051,2016-03-13 03:52:53 UTC,2017-09-26 07:05:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2775104,https://inaturalist-open-data.s3.amazonaws.com/photos/3143404/medium.jpg,,,1,0,false,3,"1516–1526 FM 38 N, Brookston, TX, US",33.6514383333,-95.6971583333,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2789762,c644ff05-438c-477a-85e8-6de49cc3ffab,2012-04-04,2012-04-04,,Eastern Time (US & Canada),4172,2016-03-16 13:58:14 UTC,2019-08-13 13:25:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2789762,https://inaturalist-open-data.s3.amazonaws.com/photos/3165478/medium.JPG,"","",1,0,false,,"Ohio, US",41.7212923855,-81.480946399,161,,,,27754,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2797701,7077b1d7-c633-430e-b50e-943b0f187c14,2016-03-12 09:07:48,2016-03-12,2016-03-12 15:07:48 UTC,Central Time (US & Canada),2281,2016-03-18 05:08:41 UTC,2017-09-26 07:22:12 UTC,research,CC0,http://www.inaturalist.org/observations/2797701,https://inaturalist-open-data.s3.amazonaws.com/photos/3175674/medium.jpg,"","",1,0,false,,"Gonzales, Texas, United States",29.5879,-97.58493,15,,,,15,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2797752,79980bb3-1c58-4baf-be8c-3614b40faa3c,2016-03-12 11:34:27,2016-03-12,2016-03-12 17:34:27 UTC,Central Time (US & Canada),2281,2016-03-18 05:25:51 UTC,2017-09-26 07:22:20 UTC,research,CC0,http://www.inaturalist.org/observations/2797752,https://inaturalist-open-data.s3.amazonaws.com/photos/3175754/medium.jpg,"","",1,0,false,,"Gonzales, Texas, United States",29.5883733333,-97.5794716667,15,,,,15,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2802684,f2e6e44e-9500-418c-87dd-14787edf0960,2013-05-11 07:06:21,2013-05-11,2013-05-11 14:06:21 UTC,Pacific Time (US & Canada),147487,2016-03-19 15:16:26 UTC,2025-08-05 19:13:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2802684,https://inaturalist-open-data.s3.amazonaws.com/photos/3182837/medium.jpg,"",Not sure what species this is.,2,0,false,,Hanson Hills Campground,38.928411,-92.009658,1918,,,,1918,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2814942,508385b2-0529-4804-914b-d342bc5f021e,2015-06-03 10:40:27,2015-06-03,2015-06-03 15:40:27 UTC,Central Time (US & Canada),115712,2016-03-22 01:25:42 UTC,2017-09-26 07:35:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2814942,https://inaturalist-open-data.s3.amazonaws.com/photos/3200374/medium.jpg,"",Found while clearing some shrubs at a work site. ,1,0,false,,"Texas, US",33.4373623443,-96.701356365,,,,,28957,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2818808,9ac696a1-89ea-4826-af57-038b4a834f36,2016-03-21 6:15:17 PM CDT,2016-03-21,2016-03-21 23:15:17 UTC,Central Time (US & Canada),22614,2016-03-23 03:18:10 UTC,2016-03-27 18:58:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2818808,https://inaturalist-open-data.s3.amazonaws.com/photos/3205876/medium.jpeg,"","",2,0,false,2,"Arkansas, US",35.874826608,-90.0173454079,,,,,28620,obscured,,true,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2825632,08813ccb-6815-4e84-b8b2-ea1f93cd8a75,Thu Mar 24 2016 14:11:30 GMT-0500 (CDT),2016-03-24,2016-03-24 19:11:30 UTC,Central Time (US & Canada),149154,2016-03-24 19:39:25 UTC,2017-09-26 07:43:17 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2825632,https://inaturalist-open-data.s3.amazonaws.com/photos/3215830/medium.jpg,,,1,0,false,3,"6500 Great Trinity Forest Way, Dallas, TX, US",32.7038951917,-96.7054024246,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2835075,5032054a-ecdb-47a9-ab05-3acd9d09ac04,Fri Mar 25 2016 15:23:36 GMT-0500 (CDT),2016-03-25,2016-03-25 20:23:36 UTC,Central Time (US & Canada),37031,2016-03-27 01:55:16 UTC,2020-08-31 13:53:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2835075,https://inaturalist-open-data.s3.amazonaws.com/photos/3229794/medium.jpg,"",Under log by seasonal pond.,3,0,false,3,"201–343 W Country Club Rd, Urbana, IL, US",40.1283022271,-88.2115562822,19,,,,19,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
2842481,f79399ec-7db0-47fc-b68b-7f72110f6ee8,2015-10-09 10:10:08 PM CDT,2015-10-09,2015-10-10 03:10:08 UTC,Central Time (US & Canada),200477,2016-03-28 16:01:16 UTC,2019-07-29 16:24:25 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2842481,https://inaturalist-open-data.s3.amazonaws.com/photos/3240057/medium.jpeg,,,2,0,false,2,"Little Rock, AR",34.7855534712,-92.3359385133,2064,,,,2064,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
